UNIQUE;ID;Description;Hs_HEK293-RIC;Hs_HuH7-RIC;Hs_HeLa-RIC;Hs_HeLa-RBDmap;Hs_JURKAT-2018-RIC;Hs_JURKAT-2018-eRIC;Hs_Cyto-eRIC;Hs_Nuc-eRIC
ALDH1L2;ENSG00000136010;"aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALDH2;ENSG00000111275;"aldehyde dehydrogenase 2 family (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:404]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALDH5A1;ENSG00000112294;"aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALDH6A1;ENSG00000119711;"aldehyde dehydrogenase 6 family member A1 [Source:HGNC Symbol;Acc:HGNC:7179]";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
ALDH7A1;ENSG00000164904;"aldehyde dehydrogenase 7 family member A1 [Source:HGNC Symbol;Acc:HGNC:877]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
ALDH9A1;ENSG00000143149;"aldehyde dehydrogenase 9 family member A1 [Source:HGNC Symbol;Acc:HGNC:412]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ALDOA;ENSG00000149925;"aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]";TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE
ALDOC;ENSG00000109107;"aldolase, fructose-bisphosphate C [Source:HGNC Symbol;Acc:HGNC:418]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
ALG1;ENSG00000033011;"ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALG11;ENSG00000253710;"ALG11, alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:32456]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALG12;ENSG00000182858;"ALG12, alpha-1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:19358]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALG13;ENSG00000101901;"ALG13, UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:30881]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALG2;ENSG00000119523;"ALG2, alpha-1,3/1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23159]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALG3;ENSG00000214160;"ALG3, alpha-1,3- mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23056]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALG6;ENSG00000088035;"ALG6, alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23157]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALG8;ENSG00000159063;"ALG8, alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23161]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALG9;ENSG00000086848;"ALG9, alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:15672]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALKBH2;ENSG00000189046;"alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALKBH5;ENSG00000091542;"alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
ALMS1;ENSG00000116127;"ALMS1, centrosome and basal body associated protein [Source:HGNC Symbol;Acc:HGNC:428]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALOX12B;ENSG00000179477;"arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ALPI;ENSG00000163295;"alkaline phosphatase, intestinal [Source:HGNC Symbol;Acc:HGNC:437]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ALYREF;ENSG00000183684;"Aly/REF export factor [Source:HGNC Symbol;Acc:HGNC:19071]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE
AMFR;ENSG00000159461;"autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
AMOTL1;ENSG00000166025;"angiomotin like 1 [Source:HGNC Symbol;Acc:HGNC:17811]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
AMPD2;ENSG00000116337;"adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANAPC1;ENSG00000153107;"anaphase promoting complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19988]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANAPC2;ENSG00000176248;"anaphase promoting complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:19989]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANAPC4;ENSG00000053900;"anaphase promoting complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:19990]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANK3;ENSG00000151150;"ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
ANKFY1;ENSG00000185722;"ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANKHD1;ENSG00000131503;"ankyrin repeat and KH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24714]";TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
ANKLE2;ENSG00000176915;"ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANKRD17;ENSG00000132466;"ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]";FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
ANKRD27;ENSG00000105186;"ankyrin repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25310]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANKRD28;ENSG00000206560;"ankyrin repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29024]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANKRD52;ENSG00000139645;"ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANKS1A;ENSG00000064999;"ankyrin repeat and sterile alpha motif domain containing 1A [Source:HGNC Symbol;Acc:HGNC:20961]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANKZF1;ENSG00000163516;"ankyrin repeat and zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25527]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANLN;ENSG00000011426;"anillin actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANP32A;ENSG00000140350;"acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANP32B;ENSG00000136938;"acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
ANP32E;ENSG00000143401;"acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANXA1;ENSG00000135046;"annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ANXA11;ENSG00000122359;"annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANXA2;ENSG00000182718;"annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]";FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE
ANXA3;ENSG00000138772;"annexin A3 [Source:HGNC Symbol;Acc:HGNC:541]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANXA4;ENSG00000196975;"annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ANXA5;ENSG00000164111;"annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ANXA6;ENSG00000197043;"annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ANXA7;ENSG00000138279;"annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
AP1B1;ENSG00000100280;"adaptor related protein complex 1 beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:554]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
AP1G1;ENSG00000166747;"adaptor related protein complex 1 gamma 1 subunit [Source:HGNC Symbol;Acc:HGNC:555]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
AP2A1;ENSG00000196961;"adaptor related protein complex 2 alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:561]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
AP2A2;ENSG00000183020|ENSG00000280759|ENSG00000281385;"adaptor related protein complex 2 alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:562]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
AP2B1;ENSG00000006125;"adaptor related protein complex 2 beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:563]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
AP2M1;ENSG00000161203;"adaptor related protein complex 2 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:564]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
AP2S1;ENSG00000042753;"adaptor related protein complex 2 sigma 1 subunit [Source:HGNC Symbol;Acc:HGNC:565]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
AP3B1;ENSG00000132842;"adaptor related protein complex 3 beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:566]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
AP3D1;ENSG00000065000;"adaptor related protein complex 3 delta 1 subunit [Source:HGNC Symbol;Acc:HGNC:568]";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
AP3M1;ENSG00000185009;"adaptor related protein complex 3 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:569]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
AP3S1;ENSG00000177879;"adaptor related protein complex 3 sigma 1 subunit [Source:HGNC Symbol;Acc:HGNC:2013]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
APC;ENSG00000134982;"APC, WNT signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:583]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
APEH;ENSG00000164062;"acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
APEX1;ENSG00000100823;"apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587]";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
APH1A;ENSG00000117362;"aph-1 homolog A, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:29509]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
API5;ENSG00000166181;"apoptosis inhibitor 5 [Source:HGNC Symbol;Acc:HGNC:594]";TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE
APIP;ENSG00000149089;"APAF1 interacting protein [Source:HGNC Symbol;Acc:HGNC:17581]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
APLP2;ENSG00000084234;"amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
APOB;ENSG00000084674;"apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]";FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
APOBEC3B;ENSG00000179750;"apolipoprotein B mRNA editing enzyme catalytic subunit 3B [Source:HGNC Symbol;Acc:HGNC:17352]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
APOBEC3C;ENSG00000244509;"apolipoprotein B mRNA editing enzyme catalytic subunit 3C [Source:HGNC Symbol;Acc:HGNC:17353]";TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
APOBEC3D;ENSG00000243811;"apolipoprotein B mRNA editing enzyme catalytic subunit 3D [Source:HGNC Symbol;Acc:HGNC:17354]";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
APOBEC3F;ENSG00000128394;"apolipoprotein B mRNA editing enzyme catalytic subunit 3F [Source:HGNC Symbol;Acc:HGNC:17356]";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
APOD;ENSG00000189058;"apolipoprotein D [Source:HGNC Symbol;Acc:HGNC:612]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
APOO;ENSG00000184831;"apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
APP;ENSG00000142192;"amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
APRT;ENSG00000198931;"adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
AQR;ENSG00000021776;"aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
ARAP1;ENSG00000186635;"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16925]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARCN1;ENSG00000095139;"archain 1 [Source:HGNC Symbol;Acc:HGNC:649]";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE
ARF1;ENSG00000143761;"ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]";TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
ARF3;ENSG00000134287;"ADP ribosylation factor 3 [Source:HGNC Symbol;Acc:HGNC:654]";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
ARF4;ENSG00000168374;"ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARFGAP1;ENSG00000101199;"ADP ribosylation factor GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:15852]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARFGAP3;ENSG00000242247;"ADP ribosylation factor GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:661]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARFGEF1;ENSG00000066777;"ADP ribosylation factor guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:15772]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARFGEF2;ENSG00000124198;"ADP ribosylation factor guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:15853]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARG1;ENSG00000118520;"arginase 1 [Source:HGNC Symbol;Acc:HGNC:663]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ARG2;ENSG00000081181;"arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARGLU1;ENSG00000134884;"arginine and glutamate rich 1 [Source:HGNC Symbol;Acc:HGNC:25482]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARHGAP1;ENSG00000175220;"Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:673]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ARHGAP17;ENSG00000140750;"Rho GTPase activating protein 17 [Source:HGNC Symbol;Acc:HGNC:18239]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARHGAP21;ENSG00000107863;"Rho GTPase activating protein 21 [Source:HGNC Symbol;Acc:HGNC:23725]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARHGAP29;ENSG00000137962;"Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARHGAP32;ENSG00000134909;"Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARHGDIA;ENSG00000141522;"Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ARHGDIB;ENSG00000111348;"Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
ARHGEF1;ENSG00000076928;"Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
ARHGEF12;ENSG00000196914;"Rho guanine nucleotide exchange factor 12 [Source:HGNC Symbol;Acc:HGNC:14193]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARHGEF17;ENSG00000110237;"Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARHGEF2;ENSG00000116584;"Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
ARHGEF40;ENSG00000165801;"Rho guanine nucleotide exchange factor 40 [Source:HGNC Symbol;Acc:HGNC:25516]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARHGEF7;ENSG00000102606;"Rho guanine nucleotide exchange factor 7 [Source:HGNC Symbol;Acc:HGNC:15607]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARID1A;ENSG00000117713;"AT-rich interaction domain 1A [Source:HGNC Symbol;Acc:HGNC:11110]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARID1B;ENSG00000049618;"AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARID4B;ENSG00000054267;"AT-rich interaction domain 4B [Source:HGNC Symbol;Acc:HGNC:15550]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARIH1;ENSG00000166233;"ariadne RBR E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:689]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARL1;ENSG00000120805;"ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARL5B;ENSG00000165997;"ADP ribosylation factor like GTPase 5B [Source:HGNC Symbol;Acc:HGNC:23052]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARL6;ENSG00000113966;"ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARL6IP4;ENSG00000182196;"ADP ribosylation factor like GTPase 6 interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:18076]";TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
ARL6IP5;ENSG00000144746;"ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARL6IP6;ENSG00000177917;"ADP ribosylation factor like GTPase 6 interacting protein 6 [Source:HGNC Symbol;Acc:HGNC:24048]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARMC1;ENSG00000104442;"armadillo repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:17684]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARMC10;ENSG00000170632|ENSG00000282813;"armadillo repeat containing 10 [Source:HGNC Symbol;Acc:HGNC:21706]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARMC6;ENSG00000105676;"armadillo repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:25049]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARMCX3;ENSG00000102401;"armadillo repeat containing, X-linked 3 [Source:HGNC Symbol;Acc:HGNC:24065]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARMT1;ENSG00000146476;"acidic residue methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17872]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARPC1B;ENSG00000130429;"actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
ARPC2;ENSG00000163466;"actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ARPC3;ENSG00000111229;"actin related protein 2/3 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:706]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARPC4;ENSG00000241553;"actin related protein 2/3 complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:707]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ARPC5;ENSG00000162704;"actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARPP19;ENSG00000128989;"cAMP regulated phosphoprotein 19 [Source:HGNC Symbol;Acc:HGNC:16967]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ARPP21;ENSG00000172995;"cAMP regulated phosphoprotein 21 [Source:HGNC Symbol;Acc:HGNC:16968]";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
ASAH1;ENSG00000104763;"N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ASCC2;ENSG00000100325;"activating signal cointegrator 1 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24103]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ASCC3;ENSG00000112249;"activating signal cointegrator 1 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:18697]";TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
ASF1A;ENSG00000111875;"anti-silencing function 1A histone chaperone [Source:HGNC Symbol;Acc:HGNC:20995]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ASMTL;ENSG00000169093;"acetylserotonin O-methyltransferase-like [Source:HGNC Symbol;Acc:HGNC:751]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ASNA1;ENSG00000198356;"arsA arsenite transporter, ATP-binding, homolog 1 (bacterial) [Source:HGNC Symbol;Acc:HGNC:752]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
ASNS;ENSG00000070669;"asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ASPH;ENSG00000198363;"aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ASPM;ENSG00000066279;"abnormal spindle microtubule assembly [Source:HGNC Symbol;Acc:HGNC:19048]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ASS1;ENSG00000130707;"argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
ATAD1;ENSG00000138138|ENSG00000283024;"ATPase family, AAA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25903]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ATAD2;ENSG00000156802;"ATPase family, AAA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30123]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
ATAD3A;ENSG00000197785;"ATPase family, AAA domain containing 3A [Source:HGNC Symbol;Acc:HGNC:25567]";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
